id,name,content,label
10703,墙壁上有小广告，影响村容村貌,墙壁上有小广告，影响村容村貌,0
10704,车辆乱停乱放,2020年9月9日在网格内巡查时，发现***花园三期42号楼有车主将车停放在其他住户车库前，影响住户出行，及时联系车主将车开走,2
10705,及时对损坏的路面进行修补,9月9日下午，*********社区网格员**在小区正常巡查时发现***小区西南门禁系统正在换损坏的线路，施工人员需要破坏路面才能更换损坏的线路，网格员上前告知施工人员修复完线路，一定要及时修补损坏的路面，施工人员表示会把路面修补好，网格员一直等待施工师傅把路面修补好，小区居民车辆正常出入小区。,18
10706,晾晒的玉米,2020年9月8日下午2点51分，***镇***村第一网格员***巡查至***大街，发现***大街北***在公路上晾晒着玉米，影响村容村貌。,0
10707,业主私家车占用消防通道,2020年9月6日***村网格员***在网格内巡查时，发现小区西门业主有私家占用消防通道，存在安全隐患，及时联系业主开走，保持消防通道畅通。,7
10708,垃圾桶满,2020年12月1号上午11点左右，***网格员***在村里日常巡查时发现村北边的垃圾桶满未及时清理，影响村里的村容村貌，同时也存在着安全隐患。,3
10709,落叶垃圾,2020年12月1日下午3点20分左右，***村网格员***日常巡查到村西边时，发现村边胡同因到了冬天导致树叶落了一地，影响村容村貌破坏环境卫生。,5
10710,乱堆物料,今天巡查时**村民***村文化广场上晒大豆，**村内环境卫生，**村**村广场上锻炼身体，现在劝其清理。,1
10711,协调解决楼道内的私人物品,2021年2月1日，***社区第五网格的网格员***，在***西区走访时发现，9号楼1单元3楼的居民在楼道内乱堆乱放私人物品，这样不仅会影响楼道内其他居民的出入，同时也存在很大的安全隐患。,1
10712,清理地面杂草,2020年9月7日7时12分，区***网格员***，在小区巡查中发现，3***南地面有杂草未清理，及时上报物业班班长。,0
10713,晾晒的水草,2020年9月2日下午2点48分，***网格员***巡查至中心大街，发现大街北第三户公路上晾晒着水草，影响村容村貌。,0
10714,清理小区乱晾晒的地垫,9月3日上午，***五区第二网格员***在小区内进行巡查时发现10号楼南小广场上有居民在健身器材上晾晒地毯和脚垫，不但影响了小区的环境，而且，也影响了其他居民健身运动。多方打听，终于联系到晾晒地垫的居民，向居民宣讲了公共场所的健身器材上不允许晾晒被褥衣物等物的物业条例。居民收走了地垫，小广场又恢复了整洁。,0
10715,乱堆柴草,2020年9月5号上午巡查过程中发现村东头垃圾桶旁边堆放杂草影响环境卫生，已通知保洁员及时清理了。,4
10716,协助负责人维修***广场莱商银行北水管线,在网格内巡查时，来到***广场莱商银行北边，看见有一个水坑咕嘟咕嘟在冒水，原来是水管线破裂，这水管线需要及时维修，如不及时维修，会给小城镇业主带来很大的方，网格员立即联系有关负责人尽快维修。,0
10717,私拉电线,楼道里私拉电线,17
10718,晾晒棉被问题,2020年9月7日14时35左右，***社区第一网格网格员***在巡查至***商铺时，发现晾晒棉被问题，影响市容市貌，需清理。,5
10719,帮助居民查找停电原因,9月10日9时15分，***县***街道***社区第九网格网格员在日常巡查时，***小区9号楼一单元302室居民，家中突然停电，因刚充电费不是欠费问题。我立即联系了物业维修人员***，对其进行查看，查找原因。,0
10720,小区泡沫,2020年9月6日上午***镇***网格员***巡查至***时发现***二号楼南侧存在泡沫，六号楼北侧存在泡沫，没有及时清理，影响小区环境。,0
10721,***垃圾堆放,2020年12月1日12时50分，***网格员***，日常巡查至***20-1**时，发现垃圾堆放未及时清理，**小区环境。,10
10722,绿化带,2020年9月9日上午，***村网格员***在网格内巡查，当网格员巡查至省道***中心绿化带巡查时，发现中心带内杂草很高，秋季到了，杂草枯萎易给绿化带内的绿化树造成隐患，需要处理。,21
10723,沙子乱堆,装修剩余的沙子乱堆在街面上,1
10724,车辆乱停放,***街316商铺前,2
10725,生活垃圾,2020年9月3日上午10点10分左右***网格员***，巡查到***后街东头，发现路旁堆放了部分菜叶子等垃圾，并且垃圾桶已满未及时清理，影响居民垃圾存放，村容村貌。,4
10726,路面晒玉米瓤子,2020年9月10日下午三点左右，***村第三网格员***巡查至村东头***胡同内，发现路面晒玉米瓤子，影响村容村貌,1
10727,柴草乱堆放,2020.9.2，***镇小牟里村网格，今天上午巡查发现村主路边堆放玉米芯，影响村居环境。,1
10728,路标损坏,路标损坏,0
10729,车辆乱停乱放,2020年12月2日下午16时20分左右，***街道***社区第八网格网格员***在日常巡查过程中发现***路段中国建设银行的门前存在不规范停车的情况，严重影响了车辆的正常通行，容易造成交通拥堵，形成安全隐患。,2
10730,巡查街面秩序,***村第二网格员***网格内巡查至原村内小学西时，见街面堆放土堆，影响交通安全和村貌村貌。,1
10731,小区道路有垃圾,网格巡查时发现道路垃圾,3
10732,小区内交通堵塞,2020年9月5号，***社区12网格，在卖菜的路边，停车的多，容易交通堵塞，告知居民不能停车太久。,2
10733,施工车辆占用消防车道,2020年9月9日上午8时40分在***社区第十三网格巡逻排查时发现，在小区的西门口有施工车辆占用消防车道，经过与车主联系，会尽快开走,7
10734,协调解决***23号楼2单元202室居民从窗户扯出飞线为电动车充电问题,2020年9月2日下午5:05左右，***网格员***和***网格员***，在日常巡查时，发现23号楼2单元202室的居民从二楼窗户扯出飞线为电动车进行充电，由于天气炎热，电源线还搭在绿植上面，存在极大的隐患。此外，目前正值创文明城市的非常时期，电动车充电的位置**小区主干道，非常**小区的整体面貌。了解该情况后网格员**寻找该户居民，可是该户家中无人。随后**社区第四网格网格员***通过查找家庭档案联系到该户居民，将问题的严重性告知居民，提醒居民要注意用电安全及时将电源线收起，该户居民表示原来觉得充电来回收电源线很麻烦，就一直把电源线扔到外面，也没考虑过安全问题，表示回家后就把飞线收起以后会注意安全用电。9月3日上午8:45分左右，网格员**时发现飞线已收起。,0
10735,垃圾桶爆满,2020年9月10号，xx街道办事处***南**村网格员王x燕在巡查中发现:在***21号楼西边垃圾桶外有一堆生活垃圾乱放，影响小区环境卫生，已通知物业及时处理,5
10736,路边垃圾处理,路边垃圾处理,3
10737,工程车乱停,9.9号***镇***村网格员***上午9.05分巡查到我村北头时发现有工程车停在村集体地里影响市容保洁,2
10738,私拉电线,意见:2021年2月1日上午，***社区***网格3网格员***在网格内巡查中发现:***23号楼一单元西侧，居民从楼上私拉电线为电动车进行充电，网格员***立即上前把电源关闭，并查询到充电电动车车主，告知居民私拉电线存在的严重的安全隐患。经过网格员的耐心劝导，居民意识到了私拉电线的危险性，表示以后不会再出现这种情况，事件处理结束。,8
10739,电线挂断,2020年9月8号***网格员***，网格员正在网格巡查，接到村民***的电话，说后街上一辆商混车经过把一条线拉断，很危险，我立即挂断电话立即赶往现场查看情况。,0
10740,排查小广场***损坏情况,排查小广场***损坏情况,21
10741,小区楼下的生活垃圾,在小区里的角落里有一袋绿色的垃圾袋，清理,5
10742,劝解网格内的小商贩离开,在创城期间，在网格区域内巡查时发现，有小商贩在楼区摆摊儿。告诉小商贩在创城期间不允许在楼区摆摊儿，劝解小商贩离开小区。,0
10743,清理垃圾袋。,绿化带有丢弃的垃圾袋。,3
10744,杂物堆放在车位上,2020年9月11日14点29分左右，***街道***社区第五网格网格员***巡查至***68号楼北时，发现居民将杂物堆放在68号楼北的车位上，这严重影响了小区市容，破坏小区环境，占用公共车位，给其他居民带来不便，需要联系居民尽快清理干净。,3
10745,38号楼前面绿化需要及时浇水,《38号楼前绿化植被需要浇水》2020年9月9号下午2.10分，***街道办事处***社区六网格员打卡上班。***38号楼前刚种上绿化植被，如不及时浇水就会干枯。网格员上报社区协调物业及时浇水。,0
10746,垃圾处理,2020年12月1日***一区第二网格员在辖区正常巡查时发现有建筑垃圾在***一区13号楼六单元西侧路面未清理,16
10747,**路面障碍,2020.9.10.上午七点，**县xx镇**村网格员***早巡主街街面时，**村民将大量毛毡放置于街面，不仅影响市容，也严重阻**村民车辆通行**村民生活带来一定的安全隐患。,1
10748,巡查时发现过道有车辆,及时联系车主将车挪开,2
10749,楼道门纱窗坏掉,2020年9月10日在网格内巡查时发现***花园三期41号楼三单元楼道门纱窗坏掉，即影响楼道门了美观，又有蚊子、苍蝇等飞进楼道，及时回家拿工具，将楼道门纱窗修理好,22
10750,迎创城，清理小区内的晾衣绳,2020年9月8日9点，***社区网格员***巡查小区时，发现105号楼南有钢丝的晾衣绳，需要剪断。,0
10751,防范电信诈骗,***村网格排东片,0
10752,村主干道旁电线杆倾斜，存在安全隐患,巡查时发现村主干道旁一电线杆倾斜，存在安全隐患。,11
10753,网格员劝离辖区收废品商贩，还居民一个安静生活的环境,2020年9月9日上午，***区***街道***社区***七区第二网格员，在辖区内日常巡查时，刚走到262号楼二单元前就发现有收费家电小商贩，骑着三轮电动车，在辖区内用喇叭叫喊着收废家电。影响了辖区居民的安静生活环境，为了给居民一个安静祥和的居住环境，网格员将收废品商贩，劝离开小区，还居民一个安静的生活环境。,15
10754,村内广场发现垃圾残留影响市容,村内广场发现垃圾残留影响市容美观,3
10755,***乱晒被褥处理,***网格员日常巡查发现广场***有居民在***乱晒被褥影响小区美观，网格员联系居民收回,6
10756,垃圾桶旁边有垃圾,2020年12月2日上午8时37分左右，***街道***庄网格网格员***丽，在日常巡查时我发现，在我村主道路西边，我村的村委西的垃圾桶旁边有大量垃圾，影响道路卫生，影响村容村貌。,3
10757,扯线充电,2020年9月2日下午3时22分，***网格员***在巡查时发现位于***28号楼东侧绿化带内，有居民从车库内向外扯线为电动车充电，不符合用电安全，存在安全隐患！,0
10758,更换盘根盒,2020年9月2日上午9点04分，在27号站井场上发现有一井口漏油，井口漏油不但会造成环境污染，而且还会加速抽油机光杆磨损，为了节能减排治理井口漏油。,0
10759,混合垃圾随意堆放,在巡查过程中发现，村内东部沟渠内堆放着大量混合垃圾影响了周围村民的正常生活在了解情况后及时联系了网格长，网格长联系了专门的清理人员前来清理。,4
10760,清理乱挂乱晒,2020年9月2号下午在***社区第一网格巡查中发现小广场上乱扯绳子晒上衣服，这正创城时期，影响小区绿化环境，我联系到业主帮她把衣服收到阳台上去晒。,6
10761,帮助老人上车,巡逻街道时看到老人***等二位去做公交车去买菜，车来了帮助老人把菜放到公交车上,0
10762,清理乱扔的建筑垃圾,清理乱扔的建筑垃圾,0
10763,灯杆线路盖已开,2020年12月2号上午9点左右，***网格员***，在日常巡查工作时，发现***路路南人行道上第三个路灯盖子没有螺丝，盖子敞开存在安全隐患！,0
10764,疫情排查,2021年2月2日上午11点7分，***超市排查有无疫区返回人员,0
10765,帮助村民联系村工作人员做老年保险资格认证,在村内值班时村民***来办公室说要找村报账员，报账员不在，于是我立即电话联系村报账员前来，原来是他在家帮助他母亲做老年人保险资格认证时做到一半后面不知道怎么办了，我让他等等，报账员来到后立即帮助他把老年保险资格认证完成了。,0
10766,清洗地下车库,事件详情:2021年2月2日上午9点20分，我在***网格巡查时发现，地下车库内到处是灰尘，影响小区市容市貌，临近年关，我找到小区物业，希望对小区车库进行冲洗，给居民一个干净的停车环境。,12
10767,更换污水外排管道,更换污水外排管道,20
10768,装修垃圾,2020年9月3日上午8点左右***网格员***，巡查到大店村后街西头，发现路旁垃圾桶内丢放了部分居民装修所用的泡沫板，造成了垃圾混装。同时影响居民垃圾存放。,10
10769,绿地保洁,在39号楼北侧绿化带中发现少量生活垃圾,13
10770,村民宋aa屋后垃圾桶旁垃圾乱放,2020年9月11日上午西**村网格员巡查至第一条东西主道最东头时**村民***屋后垃圾桶旁垃圾乱放，**村容村貌,3
10771,信息采集,2020年9月8号上午9：20，光***，第一网格网格员***，，到居委会进行居民信息采集工作,0
10772,街面出售食品的摊贩,2020年9月1日，在***村集市街西边道路巡察中发现，有一处出售地瓜水果的商贩，随意将摊位摆放在道路上，属于街面经营游商，不仅影响街面秩序，而且阻碍交通正常运行。,15
10773,占用了消防通道,停在消防通道上,7
10774,网格员对消防栓实施安全检查,今天下午，***网格员对21号楼南边绿化带里的消防栓进行了安全检查。检查项目包括有无变形或损坏、有无锈蚀？、？出水口闷盖和顶盖等。经检查安全有效可以正常使用。,0
10775,商铺前树叶没清理,2020年9月7日11时***第七网格网格员巡查沿街商铺时，发现有树叶没清理，不符合文明创城政策，影响市容市貌。,4
10776,防治美国白蛾,今天是9月9号上午工作人员就来我们村的路两边和围村林打药了，这几天我巡查发现有的树被美国白蛾吃没叶子了，发现这个问题我马上联系有关部门，说马上找工作人员去防治，正在加班打药中。,0
10777,清扫西瓜皮,我是肯定街道***社区第六网格员。今天早上对小区进行了外围卫生巡查，巡查到西区大门口时，看到垃圾桶外面的地上有一些西瓜皮。经过和保洁人员的沟通，西瓜皮已被清扫干净。,5
10778,疫情防控从我做起,2020.2.19日**网格员进入***巡查居民居家隔离情况，进入小区必须接受体温检测。为居民带好头做到人人自觉主动配合物业工作人员进行居民体温检测工作，人人都是疫情防控战士。,0
10779,11号楼前绿化带内晾晒,2020年9月9日上午10点30分左右，***第九网格网格员***在巡查至11号楼前绿化带内时发现有居民在树上进行晾晒，影响市容市貌，影响小区内整洁。,0
10780,清理垃圾桶外垃圾,2020年9月9日上午8点57分，***街道***社区第六网格网格员***在网格内巡查至***商铺S5时，发现道路中间有剩菜剩饭，一旦晴天，苍蝇蚊子越来越多，臭气熏天，需及时清理垃圾，影响了小区街道环境卫生。,3
10781,清理杂草,村内巡查发现村民***家房后杂草丛生影响村容村貌,4
10782,***堆放树枝,2020年9月8日，***村网格员***在村内日常巡查，巡查至村***胡同内时发现村民***墙边放置很多树枝，对来往村民和车辆造成不便，影响村内环境卫生，有损村容村貌，需要及时清理。,1
10783,二队返乡人员排查,对村二队进行返乡人员排查，通过入户走访，和询问村民等我形式展开，最近村里外出的多，学生，当兵入伍的，外省返乡的目前未发现。,0
10784,清理小区内防汛沙袋,2***别墅门口居民自己放有防汛沙袋，为了小区内居民环境考虑，让居民把沙袋都清理好，门口不再放有沙袋。,0
10785,乱堆物堆料,******服装城北侧猫街出入口乱堆物堆料，阻碍交通影响市容市貌,1
10786,绿地保洁,花池里有生活垃圾未清理,3
10787,美化环境,2020年9月6日上午十一点，***网格员在日常巡查中发现，本村西边土路上长有大量杂草，严重阻碍交通，非常不方便,0
10788,楼道口乱放电动车,2020年9月10日上午10时左右，***第12网格网格员***进行日常巡查时发现，在***5号楼2单元楼道口有电动自行车乱放，旁边还有大量生活垃圾，严重影响小区的秩序和卫生,0
10789,杂草清理,网格内巡查，巡查时在村内街道发现一处杂草，被村民喷洒农药枯萎，但是在村内主要街道路旁看上去非常杂乱干，枯萎的杂草不及时清理容易引起火灾，同时影响村容村貌以上报网格长进行清理,0
10790,乱挂物品,***三区网格员下午巡查时，发现小区沿街商铺区店外乱挂物品，影响市容市貌。网格员立即联系商铺负责人将乱挂物品收回店内。,6
10791,在楼道内有两辆摩托车停在里面,今天是2020年9月7号，星期一，地点。***社区5号网格员，事件，在排查中发现楼道内停有两辆摩托车。这东西是不能放在楼道内的。我就挨家挨户的找，终于找到了车主，我就跟他讲了消防安全和消防安全通道的知识，他就把摩托车都放到了自己的车库内。,17
10792,公厕门损坏,2020年9月1日网格员***在村里巡查时发现公共厕所门被损坏。,0
10793,清理西二路装修垃圾,2021年5月7日9点，***社区***村网格员***，在巡查过程中发现西二路南头街面，装修垃圾未及时清理，严重影响村容村貌，急需进行清理。,10
10794,绿化带内停车,2020年9月1日上午8时59分，***网格员***在巡查时发现位于***23号楼楼前绿化带内，有居民将车停于绿化带中，既破坏了小区内绿化环境，又影响小区内市容市貌！,14
10795,入境人员居家随访观察,***，24岁，澳大利亚回国，8.23－9.05居家观察14天，体温36.3，36.6。无不适症状，核酸检测为阴性。,0
10796,**路绿化带井盖未关闭,老东四路绿化带井盖未关闭,0
10797,考试书店消防检查,今天上午再辖区排查过程，***网格员对辖区考试书店进行了灭火器是否再有效期内，是否可以正常使用检查，网格员提醒商户注意防火，及时维修过期，失效，不能正常使用的灭火器，有室内消火栓的保证消火栓完好，可以正常使用，保证疏散通道的畅通，灭火器超期及时检修，疏散通道下不能放置杂物和液化石油气储罐。,0
10798,张贴创文明城市宣传海报,***社区***5号网格员***，9月5日下午在城市之星，并将文明城市，你我共建的宣传海报张贴到城市之星个个楼道的4楼到9楼，涉及社会核心价值观，关爱未成年人，文明公约等内容，为争做文明城市，文明市民，做好宣传,0
10799,道路上一个污水盖破损,**区**路街道**社区第*网格员***在网格内巡查时，发现**小区道路路面上有一个污水盖损坏，网格员立即联系物业管理站和施工方进行整改，现已更换新的井盖并加以固定。,0
10800,交通劝导,在交通劝导站进行交通劝导,0
10801,修补,今天在巡查时发现，有一户老人家的房屋墙皮脱落了，下雨容易漏水！,0
10802,乡村集市监督维护管理,今天又是***村五天一日的乡村集市，网格员继续重点针对集市秩序、食品安全和垃圾遗留等多方面问题进行多次巡查监督维护管理。,0
10803,重点人员管理,走访重点管理人员，帮助他们整理退伍材料。,0
10804,***村楼道内停放电动车,楼道内停放电动车自行车,17
10805,清洁杂草,***街道***居委会***网格员3***，在小区巡检时发现小区东北角有一片杂草。杂草丛生的地方多有蚊子和苍蝇，很不卫生，给居民生活带来不便。网格员立即向居委会反应这个问题，居委会立即组织人员进行整改。终于把杂草清洁了。,0
10806,绿化带内晾晒被褥、床单,2020年9月7日9时35分***社区第七网格网格员***在***小区巡查到8号楼东侧绿化带时发现在绿化带内晾晒被褥、床单，侵占了公共绿地，影响了小区美观。,6
10807,路边树木倾斜严重影响交通,2020年9月7日上午七点半左右***网格员巡查至进村路以西村民***门旁时，发现一树木倾斜严重，影响来往车辆及行人视线，易存在安全隐患,0
10808,断树挡路,今天是2020年9月9号我是***村网格今天在去镇培训班路上发现，由于夜间大风把村公路边的树木刮断影响交通存在安全隐患,0
10809,十字路口卖鱼,2021年02月01日上午七点四十左右，天气晴，***网格员***巡查到***路口时，发现有两个摆摊卖鱼和炸油条的，在十字路口摆摊，容易造成交通堵塞，由于挡住视线，急刹车会可能发生意外，引发交通事故，需要及时处理。,15
10810,信息采集,2020年9月10号上午9点30分，***区第二网格员***，到居委会对居民进行信息采集,0
10811,10号楼东侧木头,2020年9月9日上午11点22分左右，***第二网格网格员，在巡查过程中发现***10号楼东侧有大量木头未及时清理，破坏了小区环境，影响市容市貌。,1
10812,更换损坏的井盖,巡查时发现，在一期利民小区2号楼前一井盖损坏，及时将情况反应给物业，并在损坏的井盖处做了标识，以防行人受伤。物业尽快派工作人员来进行了更换。,0
10813,解决居民问题,2020年9月1日上午9时，***第五网格员***在小区巡查时，有居民反映自己的绿植放在车库门口经常被恶意破坏，情绪比较激动。网格员先稳定居民情绪，并及时到物业帮忙查找监控显示是一只小兔子所食，网格员找到兔子主人，说明情况，兔子主人意识到自己的错误并当面给居民道歉，表示以后会在家把兔子笼锁好。居民也表示按规定将私人物品放置车库内部。问题得以圆满解决。,0
10814,清理路面建筑垃圾,2020年9月10日***社区居委会***十号网格员在辖区巡查时，发现小区南面的公路上有堆建筑垃圾，网格员立即通知建筑负责人对其进行了清理。,0
10815,木桥上电线杆,2020年9月2日下午2点49分左右，***第二网格网格员，在巡查至***北门时，发现北门木桥上有旧电线杆未及时清理，给居民通行带来不便，影响市容市貌。,1
10816,共享单车乱停,共享单车乱停,2
10817,帮助***小区4号楼居民查看天然气是否能正常使用,今天上午十点左右，我和***小区1号网格网格员***在小区巡查时，4号楼一位居民向我们寻求帮助。业主说家里的天然气不能使用，不清楚具体原因，自己年纪大了联系燃气公司也没沟通清楚，希望我们能帮忙查看一下。,0
10818,28号楼2单元车库电动车充电,2020年9月3日上午10点12分，***十三号网格员***、十四号网格员***巡查过程中发现***28号楼2单元4**室的车库内有电动车扯着橘黄色的长线给破旧的电动三轮车违规充电，车库内还存放了大量易燃货品物品，如果短路发生火灾，后果不堪设想，网格员说明违规私拉乱接电线给电动车充电的危害以及引发火灾所应承担的法律责任，提醒居民要增强火灾防范意识，防患于未然。居民立即将电线收起，并意识到危害的严重性。电动车在给生活带来便利的同时，也带来了不容忽视的安全隐患。防范火灾，人人有责。人人防火，户户安全。,8
10819,环境卫生,2020年9月10日下午13点10分左右***村第一网格网格员***，巡查到***村中心街东头时，发现路面上丢放的塑料袋，废弃的蔬菜等固废垃圾，不及时清理，影响村容村貌。,4
10820,***村庄禄化,***网格员***在二O二O年***月问号日常巡查时发现!村中心路南的绿化树有死亡的汇报村委让村委派人补种,22
10821,井盖破碎,排查发现井盖破碎，存在安全隐患,0
10822,西***乱堆柴草,西***网格员***在二0二0年九五号日常巡查时看见有人在小巷子里乱堆柴草影响村容村貌于交通村民出行也很小方便立刻汇报村委,1
10823,路边地基砖破损,路边地基砖破损,4
10824,我们今天的会我收获很多，,今天我们开的会我觉得收获很多，学习了怎么做能提升自己和学习安全知识。,0
10825,砖块堆放道路一侧,2020年9月七日上午8:00左右，***村网格员***在网格内巡查，巡查至***路中段。发现道路一侧堆放砖块，影响村容村貌。,1
10826,消防报警器损坏,2020年9月9日15点32分左右，***街道***社区第六网格网格员***，走访至***9号楼12层时发现，***小区9号楼12层消防报警器损坏，这个问题不仅影响小区美观，还影响正常火灾报警，容易造成安全隐患。,0
10827,小区楼道杂物需清理,2020年9月4日上午9时6分，***区第十二网格员***在巡查小区时发现四号楼二单元5楼处有杂物堆放，存在安全隐患待处理,0
10828,修理楼道不亮的灯,2020年9月9日上午8点30分左右，***网格网格员***在网格巡查至三号楼二单元一层时，发现步梯旁顶灯不亮，没有顶灯的照明，给居民的出行造成较大不便。,14
10829,村道卫生,时间:2020年9月1日地点:***第一网格人物:***网格员***事件在***村东北，今天我网格内的卫生进行了检查，发现村东北村道边上有垃圾，正好又在排水沟边上，如果下雨就会把排水沟堵上，及需处理。,0
10830,网格员协助安装健身器材,9月6日15时25分，***区***街道***社区***网格网格员***，收到上级给***小区准备的六套健身器材，询问领导安装及其他问题，在安装工人到达后，协助安装完成。居民向网格员表示感谢。,0
10831,垃圾及时处理,2020年9月1日上午9点55分左右，***网格员在巡查走访时发现***123号楼北侧草堆垃圾未及时处理，影响社区容貌。,13
10832,督促商户整改乱堆乱放,2020年9月6日上午九点，网格员***在钻井市场二网格区域巡查，发现市场商户门口垃圾乱堆乱放，创城时期非常影响环境卫生，就赶紧找到商家，跟他沟通交流，尽快把现场打扫干净，商家也很配合，及时把垃圾清运出去。,1
10833,清理乱挂物品,***十二号楼西业主乱挂物品,6
10834,绿化生产垃圾,绿化生产垃圾,9
10835,电箱没电。,2020年9月9日下午4:10。在***社区第十网格在排查中发现***小区3号楼3单元。楼道没电。上报物业。,0
10836,晾晒纸护角,2020年9月3号上午9点左右，**村网格**在印家村巡查时发现，有村民在中心街路面上晾晒了纸护角，给附近居民出行带来不便，存在安全隐患。,0
10837,网格员**安装信号灯，消除安全隐患,2020.9.1**街道**居委会网格员***，因前些曰子，**花苑**园大门口发生了小的交通事故，把信号灯撞坏了，这段时间一直没有信号灯，每天居民上下班造成拥堵现象，存在安全隐患，极易发生交通事故，我们网格员**警队联系勾通好几次，终于在今天装上了信号灯，减少了安全隐患，居民们非常满意！,19
10838,79号楼楼道有杂物,2020年9月8号，星期2。***办事处***。***社区。第三网格员。排查隐患时发现79号楼楼道有杂物。存在着很大隐患问题。影响居民生活环境。经过我们网格员多方询问找到失主。居民很配合。,0
10839,车辆乱停乱放,今天是9月12日，上午在村内巡查中发现在村东公路上有车辆乱停乱放，这样影响了村内公路正常交通，影响村内街面秩序，及需处理。,2
10840,市容保洁,协作二村25号楼西道边有垃圾未清扫干净,3
10841,清理树枝,2021年2月2日上午十点45分，***村网格员***在网格巡查中巡查到我村***家门口堆放一些杂乱树枝，影响胡同里整体整洁，,4
10842,纸袋清理,网格员巡查时，发现旧纸袋未清理。,3
10843,向城管反应汽车占用非机动车道,2020年9月7日9:00，***网格1网格员***网格2网格员***在小区门口巡查中遇到城管巡逻，立即上前与城管反应***大门口乱停车现象，影响行人通行，小区车辆出入影响视线，容易出现事故，存在安全隐患。,0
10844,共享单车侵占绿地,2020年9月9日下午14点左右。***社区网格员在网格内巡查的时候，发现127#北侧绿化带内停放有一辆共享单车。共享单车停放在绿化带内，一方面浪费资源，另一方面也会对绿化带内的植物造成了损坏。,14
10845,驱赶食用油小贩,2020年9月5日上午9点58分，***五网格网格员***在二幼西侧发现有一辆大型厢货车随意停放在路边，进行食用油兜售，网格员及时与车主联系，对其这种行为进行制止。,0
10846,排查外来车辆人员,2020年9月7日上午八点多，***村网格员***巡视到村中大街时，发现一辆外地牌照的车辆，喇叭吆喝修理平房漏水，网格员担心有不法分子借修房屋的名义行非法之事，会对村民们的生命财产安全造成威胁，网格员及时进行排查,21
10847,装修垃圾未清,网格员巡查时发现有垃圾未清,16
10848,东水村大街秩序,2020年9月2号上午八点半左右，**村网格员***日常转看村情时，发现第一条南北大街南段***外大街上晒玉米粒、塑料布、还有一堆垃圾，非常影响交通和村容管理！,0
10849,***村路面晾晒杂草情况,2020.9.10号，我在村内日常巡查时，看到有处公路上晾晒些类似杂草的东西，现在村里正进行环境整治。不让路面上晾晒，堆放东西。我看到后，马上问了一下那个村民晾晒的。知道后，马上去村民家和村民说明情况。,9
10850,车辆乱停放,2020年9月11日上午8时24分左右，***社区第五网格巡查至5号楼时发现有居民将车辆乱停放，未按规划的停车位停车，给居民正常出行带来不便，影响市容市貌。,2
10851,18号楼西路边堆放泡沫垃圾,2020年9月7日上午10时55分左右，***社区第十二网格网格员在巡查至***18号楼3单元西侧路边时，发现主干道路路边绿化带上堆放白色泡沫垃圾，既破坏小区绿地又影响小区环境卫生形象，且现在正值创城关键时期，不利于创城工作，希望尽快处理。,3
10852,巡查发现路边垃圾,巡查中发现路边垃圾，及时清理干净，找来工具收拾干净，扔垃圾桶。,3
10853,消除安全隐患,2020年9月3日上午***点，***村网格员***巡视到村西公路与环村路交叉口时，发现在通讯网线上耷拉着一根很长的线，在路口处，能到过往行人的头部，存在着安全隐患，网格员及时跟村里上报，让人协调处理此事,14
10854,78号楼一单元楼道内有杂物。,《楼道有杂物》2020年9月8号，星期2。***办事处***。***社区。第三网格员。排查隐患时发现七八号楼一单元楼道内有杂物。存在着很大隐患问题。影响居民生活环境。经过我们网格员多方询问找到失主。居民很配合。,0
10855,晾晒玉米,2020年9月7日上午11点40分左右***第一网格网格员***，巡查到大店村中心街北边胡同里，发现路面上晾晒了部分玉米粒，不及时清理，影响居民出行，村容村貌。,1
10856,清理杂草和垃圾,2020.9.3上午9：10网格员**和村民在公路一旁清理树木中的杂草和垃圾,13
10857,黄色禁止停车区域机动车乱停放,2020年9月7日下午3点25分左右，***社区第三网格网格员***，在巡查到***路口处时，发现居民将机动车停在黄色禁止停车区域，此路口来往车辆众多，严重妨碍其他车辆的正常通行，同时也影响了精神文明城市的创建。,2
10858,消除小区安全隐患,2020年9月10日******社区***网格员***在***网格内巡视时，19号楼三单元102居民反应他家一边这个暖气管支架因施工导致架子两侧地基松动，存在安全隐患。立即和施工方负责人联系，施工方负责人回复：马上加固,0
10859,绿化工人给大树打针修理,绿化工人给大树打针，并且修理枝叶，更进一步美化环境,0
10860,新村东西主大街公路上晒着柴火,2020年9月6日约上午9:00左右，***村网格网格员***在巡查走访时发现，新村东西主大街最西头村民门口晒着柴华火影响村容村貌,0
10861,占用消防通道,2020年9月7号星期一8点40分，***第四网格网格员在巡查125楼2单元时发现小区内停车占用消防通道，此类行为存在极大安全隐患，占压消防通道就是占压生命通道，网格员立即排查出是125号楼2单元303号楼业主，让她立即驶出消防通道，车主也表示，因个人的疏忽，占用了消防车通道，经过网格人员的讲解和案例列举深刻认识到自己的行为存在的安全隐患，表示以后不会占堵消防车通道，也会向家人和朋友普及“生命通道”畅通的重要性。,7
10862,***庄环境整治,2020年9月8日上午，我是***村网格员，我在巡查时发现村北胡同里***家门口晒着玉米皮，影响村容村貌。,0
10863,草坪里乱扯乱挂,年年9月9日下午14:10在***里巡逻排查时发现***42号楼前面的绿化草坪上有居民将两树之间系上一根绳，绳上挂扯着床单儿，被罩之类的家居生活用品，看上去花花绿绿的，非常不雅观。与居民协商及时收取。,6
